hash,parents,parent_count,subject,category,conflicts_block,message
b5fb52688fe5ffcdfe99f243470dc46b8c675cdb,f32a51b2847eb0703b770c80c462d745afde5363 5d591e55c12a39784a0daf61da611fe8fb1d3eb1,2,Merge commit 'f1a9ab14fe882f9b855ea9cc3f16ddc9a3b0284d' into codex/bounded-background-tasks-v2,指定提交标题,True,"Merge commit 'f1a9ab14fe882f9b855ea9cc3f16ddc9a3b0284d' into codex/bounded-background-tasks-v2

# Conflicts:
#	.agents/notes/implemented/architecture/2026-06-20-generic-long-running-tool-runtime.i18n.yaml
#	.agents/notes/implemented/architecture/2026-06-20-generic-long-running-tool-runtime.md
#	.agents/notes/implemented/architecture/2026-06-20-generic-long-running-tool-runtime.zh.md
#	.agents/notes/implemented/architecture/2026-07-26-task-registry-seam.i18n.yaml
#	.agents/notes/implemented/architecture/2026-07-26-task-registry-seam.md
#	.agents/notes/implemented/architecture/2026-07-26-task-registry-seam.zh.md
#	docs/config-catalog.i18n.yaml
#	docs/config-catalog.md
#	docs/config-catalog.zh.md
#	docs/subsystems/tasks.i18n.yaml
#	docs/subsystems/tasks.md
#	docs/subsystems/tasks.zh.md
#	packages/examples/acp-demo/src/index.ts
#	packages/tasks/tasks-local/tests/tasks.spec.ts
#	packages/tasks/tasks/README.i18n.yaml
#	packages/tasks/tasks/README.md
#	packages/tasks/tasks/README.zh.md
"
f21977383be13e423fa61f59aa05dbad50d7cc63,af8a8e1384cc076066cd1a6a8ecc0d20543d86e1 5d591e55c12a39784a0daf61da611fe8fb1d3eb1,2,Merge remote-tracking branch 'origin/master' into worktree/pr2177-export-fixes-20260811,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into worktree/pr2177-export-fixes-20260811

# Conflicts:
#	docs/config-catalog.i18n.yaml
#	docs/subsystems/persistence.i18n.yaml
#	packages/session/session-persistence-jsonl/README.i18n.yaml
#	packages/session/session-persistence/README.i18n.yaml
"
af8a8e1384cc076066cd1a6a8ecc0d20543d86e1,8a2a22db846a05c874aaa8b57df58c29ebe97107 c172faed370bb62a0b0ef2a04b76bdc87f5f63c6,2,Merge remote-tracking branch 'origin/master' into worktree/pr2177-export-fixes-20260811,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into worktree/pr2177-export-fixes-20260811

# Conflicts:
#	docs/config-catalog.i18n.yaml
"
b86c2f351ce6d1c5446c10979d8c88b67d474fe3,adcba3ed961547c6fde2ed4cbedb5a624532eb36 5d591e55c12a39784a0daf61da611fe8fb1d3eb1,2,Merge remote-tracking branch 'origin/master' into codex/disable-telemetry-default,远端跟踪分支标题,False,"Merge remote-tracking branch 'origin/master' into codex/disable-telemetry-default

Resolve three conflicts:

- packages/bundle/base/tests/base.spec.ts: keep both assertion sets — this
  branch's telemetry-otel mode expression and master's subagent rows plus
  manifest dependencies.
- packages/session/session-telemetry-otel/tests/otel.spec.ts: keep master's
  per-mode sharing disclosure test, but select FULL explicitly instead of
  relying on an omitted mode, because the default is now DISABLED; the
  default-construction test keeps asserting disabled delivery and gains a
  case pinning that an omitted mode reports 'disabled' sharing.
- scripts/snapshots/translation-prompt-v4/request-response.expected.json:
  re-recorded from the merged READMEs rather than hand-merging the embedded
  document text.
"
454e06c8c134430b805fbc76ed9e06b2edd66251,c1590faac7163f01d2b69fc1e2595a912accceb2 5d591e55c12a39784a0daf61da611fe8fb1d3eb1,2,Merge origin/master into worktree/remove-sdk-project-toolchain,其他标题,True,"Merge origin/master into worktree/remove-sdk-project-toolchain

# Conflicts:
#	.agents/notes/implemented/architecture/2026-07-10-single-file-executable-sdk-runtime-distribution.i18n.yaml
#	.agents/notes/implemented/architecture/2026-07-10-single-file-executable-sdk-runtime-distribution.md
#	.agents/notes/implemented/feature/2026-07-21-continuable-background-subagents.i18n.yaml
#	.agents/notes/implemented/feature/2026-07-21-continuable-background-subagents.md
#	.agents/notes/implemented/feature/2026-07-21-continuable-background-subagents.zh.md
#	.agents/notes/proposed/architecture/2026-07-15-sdk-project-editing-architecture.i18n.yaml
#	.agents/notes/proposed/architecture/2026-07-15-sdk-project-editing-architecture.md
#	.agents/notes/proposed/feature/2026-07-14-sdk-developer-projects.i18n.yaml
#	.agents/notes/proposed/feature/2026-07-14-sdk-developer-projects.md
#	.agents/notes/proposed/feature/2026-07-14-sdk-developer-projects.zh.md
#	packages/README.i18n.yaml
#	packages/README.md
#	packages/scaffold/create-sdk/README.md
#	packages/scaffold/create-sdk/src/args.ts
#	packages/scaffold/scripts/src/args.ts
#	packages/sdk/README.i18n.yaml
#	scripts/verify-package-readme-model-experience.ts
"
5d3afb192d855928c2a655139c99b2210eddc1a8,26bcff8ab490ca321f031a961b92bcfb432480d2 5d591e55c12a39784a0daf61da611fe8fb1d3eb1,2,Merge remote-tracking branch 'origin/master' into feat/code-runtime-python-protocol,远端跟踪分支标题,False,"Merge remote-tracking branch 'origin/master' into feat/code-runtime-python-protocol

Resolutions:

- docs/module-graph.md, docs/config-catalog.md: both are generated files.
  Regenerated with gen-module-graph and gen-config-catalog on the merged
  tree instead of hand-merging the conflict hunks.
- scripts/verify-package-readme-model-experience.ts: both sides appended
  registry entries; kept all four.

Adapted this package to conventions master introduced while the branch was
open: version 0.0.1-rc.1 with publishConfig and repository metadata, the
workspace: protocol for peer dependencies, and the @deepseek-ai/cordis
rescope in package.json and src/invariant.ts.
"
2b5c17ab6ba5d467a6ef7e3dbe458fe922914be0,663253099d5174eddc0bf09542fa63dcc1171331 5d591e55c12a39784a0daf61da611fe8fb1d3eb1,2,Merge remote-tracking branch 'origin/master' into worktree/minimal-profiles-bare-runtime,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into worktree/minimal-profiles-bare-runtime

# Conflicts:
#	examples/jsonrpc-agent/README.i18n.yaml
#	examples/jsonrpc-agent/README.md
"
26bcff8ab490ca321f031a961b92bcfb432480d2,ea1b4946142831810c47de68be7b96a46c3e9b98,1,docs(pre-push-checks): diagnose absent CI runs as a merge conflict,非合并,False,"docs(pre-push-checks): diagnose absent CI runs as a merge conflict

A CONFLICTING PR gets no pull_request workflow runs, so `gh pr checks`
reports ""no checks reported"" and the runs API returns total_count 0. That
looks like a dropped GitHub event, and the reflex fixes for one — empty
commits, draft/ready toggles, revert-and-restore bounces — all leave the
count at zero while adding junk history to the branch.

Record the mergeability check as the first diagnostic step, name the
conflict as the cause, and point at `git merge-tree` for the conflicting
paths.
"
2a6658252c223decea8aa22b7065648b383a58d8,1b2a5c55dda469acebe109f5eb646491acb4ba8c c172faed370bb62a0b0ef2a04b76bdc87f5f63c6,2,Merge remote-tracking branch 'origin/master' into feat/loader-entry-disabled-interpolation,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into feat/loader-entry-disabled-interpolation

# Conflicts:
#	.agents/notes/implemented/feature/2026-08-01-windows-pwsh-default.i18n.yaml
#	.agents/notes/implemented/feature/2026-08-01-windows-pwsh-default.md
#	.agents/notes/implemented/feature/2026-08-01-windows-pwsh-default.zh.md
"
5f947e1d9413178ecf14de0a27e609ec848d284f,daf90bda7ed209af533da259d9a6d1678524d49a b6cd817aca1884ee19e1cb1d5d235931b87a4898,2,Merge origin/master into worktree/remove-sdk-project-toolchain,其他标题,True,"Merge origin/master into worktree/remove-sdk-project-toolchain

# Conflicts:
#	THIRD_PARTY_NOTICES.md
"
ef8637f864a44bb16c95de62f4114a74504dfa00,7b8635d47de169c912e089e57a06446533d63ae3 fafb10eecb2cf47387115d6bd00b8f38bd14432f,2,Merge branch 'feat/subagent-report-semantics' into feat/subagent-settlement-delivery,本地分支标题,True,"Merge branch 'feat/subagent-report-semantics' into feat/subagent-settlement-delivery

# Conflicts:
#	docs/event-producer-consumer.i18n.yaml
#	docs/event-producer-consumer.md
"
c345d70f8270f13632273eab1c7f8f4b56a89bd7,b06969b56f26172c68a7d24d089ab17e301c3c8f c4e7b453eb09426c53ebf11ee97667ee5a121981,2,Merge remote-tracking branch 'origin/master' into worktree/preset-plane-fallout-p1,远端跟踪分支标题,False,"Merge remote-tracking branch 'origin/master' into worktree/preset-plane-fallout-p1

Only `docs/module-graph.*` conflicted; generated, so taken from master and
regenerated. `api-proxy.ts` auto-merged — this branch's history read
(`historySourceFor` / `presenterScopeFor` / `historyCutOf`, in that order)
is intact.

Hook bypassed as before: the staged-pairing check hands an archived note path
to `verify-translation-pairing`. The full-corpus gate passes.
"
a3ca7f09b27648d0f514d257331abd752d2b710f,e5b9ce93a9b2bd9286ea74d046dcaced38748974 b0e022c1503eb2388b0efa5fc3b5efa3dc9c0420,2,Merge remote-tracking branch 'origin/master' into worktree/windows-acl-hardening-followup,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into worktree/windows-acl-hardening-followup

# Conflicts:
#	packages/sandbox/sandbox-windows-acl/package.json
"
b06969b56f26172c68a7d24d089ab17e301c3c8f,cc1cf12cb62d77749f3517c16b57b90170220762 b0e022c1503eb2388b0efa5fc3b5efa3dc9c0420,2,Merge remote-tracking branch 'origin/master' into worktree/preset-plane-fallout-p1,远端跟踪分支标题,False,"Merge remote-tracking branch 'origin/master' into worktree/preset-plane-fallout-p1

Only `docs/module-graph.*` conflicted, from master's new
`@deepseek-ai/dsh-message-feedback` package; generated, so taken from master
and regenerated.

Hook bypassed as before: the staged-pairing check hands an archived note path
to `verify-translation-pairing`. The full-corpus gate passes.
"
66cdba7c6c8463890deb1c6bc834be25d26128e5,c2261bad055fc7dd0e46f369a001d59b90b7a3e6 8d5223bd1abb78fea95013d94203ce9d783c2a3b,2,Merge branch 'feat/subagent-settlement-delivery' into feat/subagent-list-agents-vocabulary,本地分支标题,True,"Merge branch 'feat/subagent-settlement-delivery' into feat/subagent-list-agents-vocabulary

# Conflicts:
#	examples/acp-agent/tests/snapshots/advanced-toolchain/session.1.jsonl
#	examples/acp-agent/tests/snapshots/advanced-toolchain/session.2.jsonl
#	examples/acp-agent/tests/snapshots/subagent-depth-two-rejection/session.1.jsonl
#	examples/acp-agent/tests/snapshots/subagent-depth-two-rejection/session.2.jsonl
#	examples/acp-agent/tests/snapshots/subagent-mixed/session.1.jsonl
#	examples/acp-agent/tests/snapshots/subagent-mixed/session.2.jsonl
#	examples/acp-agent/tests/snapshots/subagent-multi/session.1.jsonl
#	examples/acp-agent/tests/snapshots/subagent-multi/session.2.jsonl
#	examples/headless-agent/tests/snapshots/advanced-toolchain/session.1.jsonl
#	examples/headless-agent/tests/snapshots/advanced-toolchain/session.2.jsonl
#	examples/headless-agent/tests/snapshots/advanced-toolchain/session.jsonl
#	examples/headless-agent/tests/snapshots/compaction-recovery/session.jsonl
#	examples/headless-agent/tests/snapshots/pty-tools/session.jsonl
"
9a8a2fc2067ae93e1e9f46c0ca0084d7c338d384,8d9b71d50a253a2f73290d956840c63e1e3507cc e673a125bd2cbac67d20b61b5ec1ec448f7694f8,2,Merge branch 'feat/subagent-report-semantics' into feat/subagent-settlement-delivery,本地分支标题,True,"Merge branch 'feat/subagent-report-semantics' into feat/subagent-settlement-delivery

# Conflicts:
#	examples/acp-agent/tests/snapshots/advanced-toolchain/session.1.jsonl
#	examples/acp-agent/tests/snapshots/advanced-toolchain/session.2.jsonl
#	examples/acp-agent/tests/snapshots/subagent-depth-two-rejection/session.1.jsonl
#	examples/acp-agent/tests/snapshots/subagent-depth-two-rejection/session.2.jsonl
#	examples/acp-agent/tests/snapshots/subagent-mixed/session.1.jsonl
#	examples/acp-agent/tests/snapshots/subagent-mixed/session.2.jsonl
#	examples/acp-agent/tests/snapshots/subagent-multi/session.1.jsonl
#	examples/acp-agent/tests/snapshots/subagent-multi/session.2.jsonl
#	examples/headless-agent/tests/snapshots/advanced-toolchain/session.1.jsonl
#	examples/headless-agent/tests/snapshots/advanced-toolchain/session.2.jsonl
#	examples/headless-agent/tests/snapshots/advanced-toolchain/session.jsonl
#	examples/headless-agent/tests/snapshots/compaction-recovery/session.jsonl
#	examples/headless-agent/tests/snapshots/pty-tools/session.jsonl
"
02649353514e54d447bfbce978d2316d5c6cfc61,48dd924eda564d3bfef4fd6b8f0722c009ac8017 8d9b71d50a253a2f73290d956840c63e1e3507cc,2,Merge branch 'feat/subagent-settlement-delivery' into feat/subagent-list-agents-vocabulary,本地分支标题,True,"Merge branch 'feat/subagent-settlement-delivery' into feat/subagent-list-agents-vocabulary

# Conflicts:
#	examples/acp-agent/tests/snapshots/advanced-toolchain/session.1.jsonl
#	examples/acp-agent/tests/snapshots/advanced-toolchain/session.2.jsonl
#	examples/acp-agent/tests/snapshots/subagent-depth-two-rejection/session.1.jsonl
#	examples/acp-agent/tests/snapshots/subagent-depth-two-rejection/session.2.jsonl
#	examples/acp-agent/tests/snapshots/subagent-mixed/session.1.jsonl
#	examples/acp-agent/tests/snapshots/subagent-mixed/session.2.jsonl
#	examples/acp-agent/tests/snapshots/subagent-multi/session.1.jsonl
#	examples/acp-agent/tests/snapshots/subagent-multi/session.2.jsonl
#	examples/headless-agent/tests/snapshots/advanced-toolchain/session.1.jsonl
#	examples/headless-agent/tests/snapshots/advanced-toolchain/session.2.jsonl
#	examples/headless-agent/tests/snapshots/advanced-toolchain/session.jsonl
#	examples/headless-agent/tests/snapshots/compaction-recovery/session.jsonl
#	examples/headless-agent/tests/snapshots/pty-tools/session.jsonl
"
bc3325a5f151fb5464d6011eecdf7c508c957824,9340604ea571386281e8578061930b5899d18519 41790845e998fe50df698c89eb91d1d94da880b4,2,Merge branch 'feat/subagent-report-semantics' into feat/subagent-settlement-delivery,本地分支标题,True,"Merge branch 'feat/subagent-report-semantics' into feat/subagent-settlement-delivery

# Conflicts:
#	examples/acp-agent/tests/snapshots/advanced-toolchain/session.1.jsonl
#	examples/acp-agent/tests/snapshots/advanced-toolchain/session.2.jsonl
#	examples/acp-agent/tests/snapshots/subagent-depth-two-rejection/session.1.jsonl
#	examples/acp-agent/tests/snapshots/subagent-depth-two-rejection/session.2.jsonl
#	examples/acp-agent/tests/snapshots/subagent-mixed/session.1.jsonl
#	examples/acp-agent/tests/snapshots/subagent-mixed/session.2.jsonl
#	examples/acp-agent/tests/snapshots/subagent-multi/session.1.jsonl
#	examples/acp-agent/tests/snapshots/subagent-multi/session.2.jsonl
#	examples/headless-agent/tests/snapshots/advanced-toolchain/session.1.jsonl
#	examples/headless-agent/tests/snapshots/advanced-toolchain/session.2.jsonl
#	examples/headless-agent/tests/snapshots/advanced-toolchain/session.jsonl
#	examples/headless-agent/tests/snapshots/compaction-recovery/session.jsonl
#	examples/headless-agent/tests/snapshots/pty-tools/session.jsonl
"
118b1a878716c9a6187b6e3132a166c40026ed1b,2076c4344280af248d827c0b1ebd3ee1643ea213 f2b3a7382e2ce11b05c1c31fe08d77b7dddd2cd6,2,Merge remote-tracking branch 'origin/master' into feat/web-session-log-export,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into feat/web-session-log-export

# Conflicts:
#	docs/subsystems/persistence.i18n.yaml
#	docs/subsystems/persistence.md
#	docs/subsystems/persistence.zh.md
#	packages/client/ui-trajectory/README.i18n.yaml
#	packages/client/ui-trajectory/README.md
#	packages/client/ui-trajectory/README.zh.md
#	packages/client/ui-trajectory/package.json
#	packages/client/ui-trajectory/src/client/TrajectoryView.tsx
#	packages/client/ui-trajectory/src/client/index.ts
#	packages/client/ui-trajectory/tests/client-bundle.spec.ts
#	packages/client/ui-trajectory/tests/views.spec.tsx
#	packages/host/apiproxy/package.json
#	pnpm-lock.yaml
"
1a1c81f30984cfdcee73268fabb3202c75c5edd2,15d452d7ea2512e3d7a4f4569f820e4cc8482354 6d3cabf295f41e36758469af37c5860c98193ac2,2,Merge remote-tracking branch 'origin/master' into worktree/web-background-tasks-display-258f7e,远端跟踪分支标题,True,"Merge remote-tracking branch 'origin/master' into worktree/web-background-tasks-display-258f7e

# Conflicts:
#	docs/subsystems/tasks.i18n.yaml
#	docs/subsystems/tasks.md
#	docs/subsystems/tasks.zh.md
#	packages/host/apiproxy/README.i18n.yaml
#	packages/host/apiproxy/README.md
#	packages/host/apiproxy/README.zh.md
#	packages/host/apiproxy/src/api-proxy.ts
#	packages/tasks/tasks-local/src/index.ts
#	packages/tasks/tasks/README.i18n.yaml
#	packages/tasks/tasks/README.md
#	packages/tasks/tasks/README.zh.md
#	packages/tasks/tasks/src/index.ts
"
6d87182099345b8007b19d7c8e7bc7e0f5002549,fc763a1c085f0bc5f00746254ba5bf277a1dbedf 8521bfe606f142ab74f5f1d31cb224032fb9950c,2,Merge latest master into feat/mcp-auto-reconnect,其他标题,False,"Merge latest master into feat/mcp-auto-reconnect

Retarget PR #2187 from master 8a763b34645fc9371c0c21595ac65438d603d9bf to c757901957abdfd87f1cd7b11ecab16f3050e65d so the reconnect changes are evaluated against the current release and package metadata.

Resolve the mcp-client package.json conflict by preserving master's publishable-package metadata and workspace peer ranges while retaining the PR's direct @deepseek-ai/dsh-timeout peer and development dependency. The reconnect implementation therefore keeps its explicit runtime contract without discarding current-master release configuration.
"
